,date,hour,city,time
2111,2020-05-23,17,은평구,24.93
2112,2020-05-23,18,구로구,32.05
2113,2020-05-23,18,금천구,24.25
2114,2020-05-23,18,도봉구,23.66
2115,2020-05-23,18,동작구,34.51
2116,2020-05-23,18,양천구,32.07
2117,2020-05-23,18,영등포구,29.84
2118,2020-05-23,18,은평구,23.91
2119,2020-05-23,19,강서구,32.35
2120,2020-05-23,19,구로구,35.7
2121,2020-05-23,19,금천구,22.53
2122,2020-05-23,19,도봉구,22.58
2123,2020-05-23,19,동작구,35.95
2124,2020-05-23,19,양천구,39.28
2125,2020-05-23,19,영등포구,27.65
2126,2020-05-23,19,은평구,27.84
2127,2020-05-23,20,강서구,21.47
2128,2020-05-23,20,구로구,33.37
2129,2020-05-23,20,금천구,22.46
2130,2020-05-23,20,도봉구,24.58
2131,2020-05-23,20,동작구,26.14
2132,2020-05-23,20,양천구,47.6
2133,2020-05-23,20,영등포구,29.34
2134,2020-05-23,20,은평구,22.88
2135,2020-05-23,21,구로구,27.84
2136,2020-05-23,21,금천구,23.38
2137,2020-05-23,21,도봉구,22.41
2138,2020-05-23,21,동작구,40.75
2139,2020-05-23,21,영등포구,28.8
2140,2020-05-23,21,은평구,22.82
2141,2020-05-23,22,구로구,28.24
2142,2020-05-23,22,금천구,23.05
2143,2020-05-23,22,도봉구,19.45
2144,2020-05-23,22,동작구,33.26
2145,2020-05-23,22,영등포구,28.93
2146,2020-05-23,22,은평구,23.79
2147,2020-05-23,23,구로구,25.47
2148,2020-05-23,23,금천구,28.12
2149,2020-05-23,23,도봉구,17.59
2150,2020-05-23,23,동작구,26.4
2151,2020-05-23,23,영등포구,27.73
2152,2020-05-23,23,은평구,17.06
2153,2020-05-24,0,구로구,24.88
2154,2020-05-24,0,금천구,18.06
2155,2020-05-24,0,동작구,16.35
2156,2020-05-24,0,영등포구,23.06
2157,2020-05-24,0,은평구,25.91
2158,2020-05-24,1,구로구,19.16
2159,2020-05-24,1,금천구,18.1
2160,2020-05-24,1,영등포구,23.0
2161,2020-05-24,1,은평구,15.49
2162,2020-05-24,2,영등포구,24.45
2163,2020-05-24,3,영등포구,19.06
2164,2020-05-24,4,영등포구,34.45
2165,2020-05-24,9,동작구,39.4
2166,2020-05-24,10,구로구,29.66
2167,2020-05-24,10,동작구,19.35
2168,2020-05-24,10,은평구,20.61
2169,2020-05-24,11,구로구,22.67
2170,2020-05-24,11,금천구,21.65
2171,2020-05-24,11,동작구,35.34
2172,2020-05-24,11,영등포구,35.52
2173,2020-05-24,11,은평구,21.67
2174,2020-05-24,12,구로구,28.4
2175,2020-05-24,12,금천구,24.43
2176,2020-05-24,12,도봉구,24.27
2177,2020-05-24,12,동작구,24.18
2178,2020-05-24,12,영등포구,24.18
2179,2020-05-24,12,은평구,18.18
2180,2020-05-24,13,구로구,28.02
2181,2020-05-24,13,금천구,21.57
2182,2020-05-24,13,도봉구,24.91
2183,2020-05-24,13,동작구,36.76
2184,2020-05-24,13,양천구,33.8
2185,2020-05-24,13,영등포구,23.42
2186,2020-05-24,13,은평구,15.62
2187,2020-05-24,14,구로구,26.38
2188,2020-05-24,14,금천구,23.11
2189,2020-05-24,14,도봉구,24.52
2190,2020-05-24,14,동작구,10.71
2191,2020-05-24,14,영등포구,25.52
2192,2020-05-24,14,은평구,18.23
2193,2020-05-24,15,구로구,28.44
2194,2020-05-24,15,금천구,19.23
2195,2020-05-24,15,도봉구,20.72
2196,2020-05-24,15,동작구,21.46
2197,2020-05-24,15,영등포구,24.58
2198,2020-05-24,15,은평구,18.95
2199,2020-05-24,16,구로구,30.35
2200,2020-05-24,16,금천구,20.73
2201,2020-05-24,16,도봉구,23.47
2202,2020-05-24,16,동작구,25.4
2203,2020-05-24,16,양천구,33.07
2204,2020-05-24,16,영등포구,29.43
2205,2020-05-24,16,은평구,22.19
2206,2020-05-24,17,구로구,28.46
2207,2020-05-24,17,금천구,23.74
2208,2020-05-24,17,도봉구,22.49
2209,2020-05-24,17,동작구,27.38
2210,2020-05-24,17,양천구,21.82
2211,2020-05-24,17,영등포구,28.12
2212,2020-05-24,17,은평구,23.51
2213,2020-05-24,18,구로구,33.38
2214,2020-05-24,18,금천구,24.92
2215,2020-05-24,18,도봉구,27.56
2216,2020-05-24,18,동작구,24.81
2217,2020-05-24,18,양천구,30.5
2218,2020-05-24,18,영등포구,34.72
2219,2020-05-24,18,은평구,26.53
2220,2020-05-24,19,구로구,34.26
2221,2020-05-24,19,금천구,24.51
2222,2020-05-24,19,도봉구,27.79
2223,2020-05-24,19,동작구,22.93
2224,2020-05-24,19,양천구,31.54
2225,2020-05-24,19,영등포구,34.48
2226,2020-05-24,19,은평구,22.33
2227,2020-05-24,20,구로구,28.41
2228,2020-05-24,20,금천구,22.15
2229,2020-05-24,20,도봉구,26.4
2230,2020-05-24,20,동작구,27.34
2231,2020-05-24,20,양천구,26.47
2232,2020-05-24,20,영등포구,24.54
2233,2020-05-24,20,은평구,21.2
2234,2020-05-24,21,구로구,26.66
2235,2020-05-24,21,금천구,22.25
2236,2020-05-24,21,도봉구,34.95
2237,2020-05-24,21,동작구,29.14
2238,2020-05-24,21,양천구,22.23
2239,2020-05-24,21,영등포구,22.54
2240,2020-05-24,21,은평구,25.04
2241,2020-05-24,22,구로구,25.48
2242,2020-05-24,22,금천구,22.65
2243,2020-05-24,22,도봉구,20.53
2244,2020-05-24,22,동작구,24.61
2245,2020-05-24,22,양천구,29.02
2246,2020-05-24,22,영등포구,23.46
2247,2020-05-24,22,은평구,19.53
2248,2020-05-24,23,구로구,27.87
2249,2020-05-24,23,금천구,21.34
2250,2020-05-24,23,도봉구,27.73
2251,2020-05-24,23,동작구,27.74
2252,2020-05-24,23,영등포구,21.39
2253,2020-05-24,23,은평구,21.43
2254,2020-05-25,0,구로구,23.56
2255,2020-05-25,0,금천구,18.7
2256,2020-05-25,0,영등포구,24.4
2257,2020-05-25,0,은평구,24.11
2258,2020-05-25,1,금천구,23.39
2259,2020-05-25,1,영등포구,21.05
2260,2020-05-25,1,은평구,20.06
2261,2020-05-25,2,금천구,35.83
2262,2020-05-25,2,영등포구,19.17
2263,2020-05-25,3,영등포구,22.07
2264,2020-05-25,4,영등포구,21.23
2265,2020-05-25,6,영등포구,17.98
2266,2020-05-25,9,구로구,30.38
2267,2020-05-25,9,동작구,38.8
2268,2020-05-25,9,영등포구,20.45
2269,2020-05-25,10,동작구,17.27
2270,2020-05-25,10,영등포구,32.24
2271,2020-05-25,11,구로구,30.73
2272,2020-05-25,11,금천구,27.55
2273,2020-05-25,11,동작구,28.45
2274,2020-05-25,11,영등포구,21.46
2275,2020-05-25,11,은평구,21.68
2276,2020-05-25,12,구로구,26.69
2277,2020-05-25,12,금천구,25.76
2278,2020-05-25,12,도봉구,17.13
2279,2020-05-25,12,동작구,25.78
2280,2020-05-25,12,영등포구,20.23
2281,2020-05-25,12,은평구,18.02
2282,2020-05-25,13,구로구,24.39
2283,2020-05-25,13,금천구,19.31
2284,2020-05-25,13,도봉구,26.88
2285,2020-05-25,13,동작구,27.38
2286,2020-05-25,13,양천구,24.18
2287,2020-05-25,13,영등포구,26.26
2288,2020-05-25,13,은평구,23.11
2289,2020-05-25,14,구로구,24.97
2290,2020-05-25,14,금천구,23.09
2291,2020-05-25,14,동작구,16.58
2292,2020-05-25,14,영등포구,20.5
2293,2020-05-25,14,은평구,16.61
2294,2020-05-25,15,구로구,23.86
2295,2020-05-25,15,금천구,21.88
2296,2020-05-25,15,도봉구,25.23
2297,2020-05-25,15,동작구,22.64
2298,2020-05-25,15,양천구,29.75
2299,2020-05-25,15,영등포구,20.27
2300,2020-05-25,15,은평구,13.7
2301,2020-05-25,16,구로구,25.49
2302,2020-05-25,16,금천구,20.05
2303,2020-05-25,16,도봉구,16.37
2304,2020-05-25,16,영등포구,21.85
2305,2020-05-25,16,은평구,16.08
2306,2020-05-25,17,구로구,23.36
2307,2020-05-25,17,금천구,27.73
2308,2020-05-25,17,동작구,18.49
2309,2020-05-25,17,양천구,28.9
2310,2020-05-25,17,영등포구,26.2
2311,2020-05-25,17,은평구,19.92
2312,2020-05-25,18,구로구,28.95
2313,2020-05-25,18,금천구,24.11
2314,2020-05-25,18,도봉구,28.94
2315,2020-05-25,18,동작구,21.7
2316,2020-05-25,18,양천구,27.43
2317,2020-05-25,18,영등포구,29.2
2318,2020-05-25,18,은평구,17.88
2319,2020-05-25,19,구로구,30.69
2320,2020-05-25,19,금천구,26.91
2321,2020-05-25,19,도봉구,26.5
2322,2020-05-25,19,동작구,27.03
2323,2020-05-25,19,양천구,44.13
2324,2020-05-25,19,영등포구,28.44
2325,2020-05-25,19,은평구,24.0
2326,2020-05-25,20,구로구,26.39
2327,2020-05-25,20,금천구,25.15
2328,2020-05-25,20,도봉구,26.32
2329,2020-05-25,20,동작구,20.63
2330,2020-05-25,20,영등포구,25.86
2331,2020-05-25,20,은평구,19.78
2332,2020-05-25,21,구로구,26.63
2333,2020-05-25,21,금천구,19.26
2334,2020-05-25,21,도봉구,22.88
2335,2020-05-25,21,동작구,28.67
2336,2020-05-25,21,영등포구,22.12
2337,2020-05-25,21,은평구,21.19
2338,2020-05-25,22,구로구,26.21
2339,2020-05-25,22,금천구,22.61
2340,2020-05-25,22,도봉구,25.2
2341,2020-05-25,22,동작구,29.17
2342,2020-05-25,22,영등포구,22.15
2343,2020-05-25,22,은평구,23.27
2344,2020-05-25,23,구로구,24.08
2345,2020-05-25,23,금천구,20.15
2346,2020-05-25,23,동작구,35.46
2347,2020-05-25,23,영등포구,22.82
2348,2020-05-25,23,은평구,20.34
2349,2020-05-26,0,구로구,19.65
2350,2020-05-26,0,금천구,26.52
2351,2020-05-26,0,동작구,28.77
2352,2020-05-26,0,영등포구,27.64
2353,2020-05-26,0,은평구,21.03
2354,2020-05-26,1,구로구,26.02
2355,2020-05-26,1,금천구,21.02
2356,2020-05-26,1,영등포구,21.41
2357,2020-05-26,1,은평구,11.5
2358,2020-05-26,2,영등포구,26.57
2359,2020-05-26,10,구로구,24.57
2360,2020-05-26,10,동작구,40.95
2361,2020-05-26,10,영등포구,20.97
2362,2020-05-26,11,구로구,25.87
2363,2020-05-26,11,금천구,19.18
2364,2020-05-26,11,동작구,28.65
2365,2020-05-26,11,은평구,13.54
2366,2020-05-26,12,구로구,29.99
2367,2020-05-26,12,금천구,19.04
2368,2020-05-26,12,도봉구,21.94
2369,2020-05-26,12,동작구,23.81
2370,2020-05-26,12,은평구,17.46
2371,2020-05-26,13,구로구,34.29
2372,2020-05-26,13,금천구,20.32
2373,2020-05-26,13,양천구,28.65
2374,2020-05-26,13,영등포구,26.46
2375,2020-05-26,13,은평구,17.18
2376,2020-05-26,14,구로구,21.96
2377,2020-05-26,14,금천구,20.06
2378,2020-05-26,14,동작구,24.63
2379,2020-05-26,14,영등포구,34.92
2380,2020-05-26,14,은평구,18.25
2381,2020-05-26,15,구로구,33.55
2382,2020-05-26,15,금천구,25.79
2383,2020-05-26,15,도봉구,27.09
2384,2020-05-26,15,동작구,21.55
2385,2020-05-26,15,영등포구,27.12
2386,2020-05-26,15,은평구,24.1
2387,2020-05-26,16,구로구,26.29
2388,2020-05-26,16,금천구,22.27
2389,2020-05-26,16,도봉구,21.28
2390,2020-05-26,16,동작구,28.41
2391,2020-05-26,16,영등포구,20.75
2392,2020-05-26,16,은평구,25.67
2393,2020-05-26,17,구로구,31.48
2394,2020-05-26,17,금천구,25.62
2395,2020-05-26,17,도봉구,24.93
2396,2020-05-26,17,동작구,19.47
2397,2020-05-26,17,양천구,21.37
2398,2020-05-26,17,영등포구,33.34
2399,2020-05-26,17,은평구,21.64
2400,2020-05-26,18,구로구,35.9
2401,2020-05-26,18,금천구,27.23
2402,2020-05-26,18,도봉구,27.17
2403,2020-05-26,18,동작구,23.54
2404,2020-05-26,18,양천구,23.15
2405,2020-05-26,18,영등포구,33.07
2406,2020-05-26,18,은평구,29.17
2407,2020-05-26,19,구로구,35.77
2408,2020-05-26,19,금천구,28.11
2409,2020-05-26,19,도봉구,32.72
2410,2020-05-26,19,동작구,20.7
2411,2020-05-26,19,양천구,33.63
2412,2020-05-26,19,영등포구,34.51
2413,2020-05-26,19,은평구,28.75
2414,2020-05-26,20,구로구,32.87
2415,2020-05-26,20,금천구,25.38
2416,2020-05-26,20,도봉구,31.41
2417,2020-05-26,20,동작구,26.36
2418,2020-05-26,20,영등포구,23.21
2419,2020-05-26,20,은평구,26.41
2420,2020-05-26,21,구로구,26.01
2421,2020-05-26,21,금천구,21.07
2422,2020-05-26,21,도봉구,21.96
2423,2020-05-26,21,동작구,30.58
2424,2020-05-26,21,양천구,24.75
2425,2020-05-26,21,영등포구,26.72
2426,2020-05-26,21,은평구,23.5
2427,2020-05-26,22,구로구,27.76
2428,2020-05-26,22,금천구,22.26
2429,2020-05-26,22,도봉구,23.47
2430,2020-05-26,22,동작구,22.81
2431,2020-05-26,22,양천구,21.12
2432,2020-05-26,22,영등포구,22.46
2433,2020-05-26,22,은평구,21.08
2434,2020-05-26,23,구로구,26.56
2435,2020-05-26,23,금천구,20.75
2436,2020-05-26,23,동작구,28.42
2437,2020-05-26,23,영등포구,20.99
2438,2020-05-26,23,은평구,21.73
2439,2020-05-27,0,구로구,25.22
2440,2020-05-27,0,금천구,18.2
2441,2020-05-27,0,동작구,12.87
2442,2020-05-27,0,영등포구,22.51
2443,2020-05-27,0,은평구,22.1
2444,2020-05-27,1,구로구,24.37
2445,2020-05-27,1,금천구,24.56
2446,2020-05-27,1,영등포구,18.91
2447,2020-05-27,1,은평구,20.53
2448,2020-05-27,2,금천구,29.22
2449,2020-05-27,2,영등포구,13.2
2450,2020-05-27,11,구로구,24.77
2451,2020-05-27,11,금천구,19.0
2452,2020-05-27,11,동작구,28.52
2453,2020-05-27,11,영등포구,25.3
2454,2020-05-27,11,은평구,14.42
2455,2020-05-27,12,구로구,28.02
2456,2020-05-27,12,금천구,24.42
2457,2020-05-27,12,도봉구,22.04
2458,2020-05-27,12,동작구,25.15
2459,2020-05-27,12,영등포구,22.64
2460,2020-05-27,12,은평구,15.41
2461,2020-05-27,13,구로구,30.03
2462,2020-05-27,13,금천구,19.93
2463,2020-05-27,13,양천구,25.58
2464,2020-05-27,13,영등포구,14.29
2465,2020-05-27,14,구로구,21.54
2466,2020-05-27,14,영등포구,21.23
2467,2020-05-27,14,은평구,15.4
2468,2020-05-27,15,구로구,19.18
2469,2020-05-27,15,금천구,22.8
2470,2020-05-27,15,도봉구,22.02
2471,2020-05-27,15,동작구,20.62
2472,2020-05-27,15,영등포구,23.1
2473,2020-05-27,15,은평구,14.75
2474,2020-05-27,16,구로구,23.53
2475,2020-05-27,16,금천구,18.89
2476,2020-05-27,16,도봉구,27.14
2477,2020-05-27,16,동작구,21.39
2478,2020-05-27,16,영등포구,30.2
2479,2020-05-27,16,은평구,20.82
2480,2020-05-27,17,구로구,25.25
2481,2020-05-27,17,금천구,24.64
2482,2020-05-27,17,도봉구,21.98
2483,2020-05-27,17,동작구,21.93
2484,2020-05-27,17,양천구,21.22
2485,2020-05-27,17,영등포구,23.82
2486,2020-05-27,17,은평구,19.11
2487,2020-05-27,18,구로구,31.61
2488,2020-05-27,18,금천구,23.47
2489,2020-05-27,18,도봉구,25.56
2490,2020-05-27,18,동작구,19.12
2491,2020-05-27,18,양천구,33.61
2492,2020-05-27,18,영등포구,32.93
2493,2020-05-27,18,은평구,24.31
2494,2020-05-27,19,구로구,33.32
2495,2020-05-27,19,금천구,27.61
2496,2020-05-27,19,도봉구,22.87
2497,2020-05-27,19,동작구,25.49
2498,2020-05-27,19,양천구,28.6
2499,2020-05-27,19,영등포구,29.66
2500,2020-05-27,19,은평구,23.34
2501,2020-05-27,20,구로구,28.19
2502,2020-05-27,20,금천구,21.82
2503,2020-05-27,20,도봉구,27.06
2504,2020-05-27,20,동작구,19.84
2505,2020-05-27,20,양천구,20.38
2506,2020-05-27,20,영등포구,24.32
2507,2020-05-27,20,은평구,22.27
2508,2020-05-27,21,구로구,27.02
2509,2020-05-27,21,금천구,19.01
2510,2020-05-27,21,도봉구,24.42
2511,2020-05-27,21,동작구,28.25
2512,2020-05-27,21,양천구,17.3
2513,2020-05-27,21,영등포구,24.16
2514,2020-05-27,21,은평구,21.2
2515,2020-05-27,22,구로구,25.39
2516,2020-05-27,22,금천구,20.15
2517,2020-05-27,22,도봉구,21.2
2518,2020-05-27,22,동작구,21.0
2519,2020-05-27,22,영등포구,26.42
2520,2020-05-27,22,은평구,16.79
2521,2020-05-27,23,구로구,23.65
2522,2020-05-27,23,금천구,21.33
2523,2020-05-27,23,동작구,21.45
2524,2020-05-27,23,영등포구,19.35
2525,2020-05-27,23,은평구,19.57
2526,2020-05-28,0,구로구,21.05
2527,2020-05-28,0,금천구,16.32
2528,2020-05-28,0,동작구,14.69
2529,2020-05-28,0,영등포구,14.28
2530,2020-05-28,0,은평구,15.93
2531,2020-05-28,1,구로구,32.68
2532,2020-05-28,1,금천구,15.8
2533,2020-05-28,1,영등포구,21.35
2534,2020-05-28,1,은평구,24.34
2535,2020-05-28,2,영등포구,17.11
2536,2020-05-28,10,구로구,25.0
2537,2020-05-28,10,동작구,18.68
2538,2020-05-28,11,구로구,23.46
2539,2020-05-28,11,금천구,15.0
2540,2020-05-28,11,도봉구,20.93
2541,2020-05-28,11,동작구,31.19
2542,2020-05-28,11,영등포구,46.07
2543,2020-05-28,11,은평구,18.67
2544,2020-05-28,12,구로구,25.05
2545,2020-05-28,12,금천구,24.71
2546,2020-05-28,12,도봉구,31.59
2547,2020-05-28,12,동작구,26.56
2548,2020-05-28,12,영등포구,21.22
2549,2020-05-28,12,은평구,14.46
2550,2020-05-28,13,구로구,24.77
2551,2020-05-28,13,금천구,21.04
2552,2020-05-28,13,도봉구,23.7
2553,2020-05-28,13,동작구,24.06
2554,2020-05-28,13,양천구,34.1
2555,2020-05-28,13,영등포구,17.06
2556,2020-05-28,13,은평구,20.82
2557,2020-05-28,14,구로구,24.82
2558,2020-05-28,14,금천구,20.33
2559,2020-05-28,14,도봉구,20.63
2560,2020-05-28,14,동작구,23.02
2561,2020-05-28,14,양천구,26.87
2562,2020-05-28,14,영등포구,18.07
2563,2020-05-28,14,은평구,14.84
2564,2020-05-28,15,구로구,27.07
2565,2020-05-28,15,금천구,18.64
2566,2020-05-28,15,동작구,26.73
2567,2020-05-28,15,영등포구,24.22
2568,2020-05-28,15,은평구,25.76
2569,2020-05-28,16,구로구,25.33
2570,2020-05-28,16,도봉구,22.86
2571,2020-05-28,16,동작구,30.55
2572,2020-05-28,16,양천구,25.48
2573,2020-05-28,16,영등포구,37.48
2574,2020-05-28,16,은평구,19.7
2575,2020-05-28,17,구로구,29.56
2576,2020-05-28,17,금천구,23.81
2577,2020-05-28,17,도봉구,27.02
2578,2020-05-28,17,동작구,26.59
2579,2020-05-28,17,양천구,23.52
2580,2020-05-28,17,영등포구,23.36
2581,2020-05-28,17,은평구,23.51
2582,2020-05-28,18,구로구,30.66
2583,2020-05-28,18,금천구,24.73
2584,2020-05-28,18,도봉구,28.45
2585,2020-05-28,18,동작구,26.97
2586,2020-05-28,18,영등포구,28.99
2587,2020-05-28,18,은평구,22.4
2588,2020-05-28,19,구로구,38.29
2589,2020-05-28,19,금천구,24.68
2590,2020-05-28,19,도봉구,29.21
2591,2020-05-28,19,동작구,31.49
2592,2020-05-28,19,영등포구,25.19
2593,2020-05-28,19,은평구,21.69
2594,2020-05-28,20,구로구,36.19
2595,2020-05-28,20,금천구,22.87
2596,2020-05-28,20,도봉구,28.09
2597,2020-05-28,20,동작구,26.93
2598,2020-05-28,20,양천구,40.32
2599,2020-05-28,20,영등포구,21.78
2600,2020-05-28,20,은평구,25.57
2601,2020-05-28,21,구로구,27.82
2602,2020-05-28,21,금천구,20.68
2603,2020-05-28,21,도봉구,27.15
2604,2020-05-28,21,동작구,21.98
2605,2020-05-28,21,양천구,24.57
2606,2020-05-28,21,영등포구,26.15
2607,2020-05-28,21,은평구,21.95
2608,2020-05-28,22,구로구,26.66
2609,2020-05-28,22,금천구,21.29
2610,2020-05-28,22,도봉구,18.75
2611,2020-05-28,22,동작구,31.86
2612,2020-05-28,22,양천구,30.53
2613,2020-05-28,22,영등포구,24.78
2614,2020-05-28,22,은평구,19.99
2615,2020-05-28,23,구로구,23.25
2616,2020-05-28,23,금천구,17.88
2617,2020-05-28,23,동작구,23.02
2618,2020-05-28,23,영등포구,20.86
2619,2020-05-28,23,은평구,27.41
2620,2020-05-29,0,구로구,22.74
2621,2020-05-29,0,금천구,17.49
2622,2020-05-29,0,동작구,35.09
2623,2020-05-29,0,영등포구,26.32
2624,2020-05-29,0,은평구,25.65
2625,2020-05-29,1,구로구,21.88
2626,2020-05-29,1,금천구,29.88
2627,2020-05-29,1,영등포구,13.41
2628,2020-05-29,1,은평구,24.74
2629,2020-05-29,2,영등포구,12.85
2630,2020-05-29,3,동작구,24.6
2631,2020-05-29,9,동작구,28.82
2632,2020-05-29,10,동작구,17.38
2633,2020-05-29,10,영등포구,27.09
2634,2020-05-29,10,은평구,19.99
2635,2020-05-29,11,구로구,22.09
2636,2020-05-29,11,금천구,18.5
2637,2020-05-29,11,동작구,36.32
2638,2020-05-29,11,영등포구,20.91
2639,2020-05-29,11,은평구,22.13
2640,2020-05-29,12,구로구,29.89
2641,2020-05-29,12,금천구,19.57
2642,2020-05-29,12,도봉구,17.64
2643,2020-05-29,12,동작구,28.41
2644,2020-05-29,12,영등포구,22.58
2645,2020-05-29,12,은평구,17.66
2646,2020-05-29,13,구로구,22.33
2647,2020-05-29,13,금천구,21.46
2648,2020-05-29,13,도봉구,22.66
2649,2020-05-29,13,동작구,30.07
2650,2020-05-29,13,영등포구,20.27
2651,2020-05-29,13,은평구,13.84
2652,2020-05-29,14,구로구,21.7
2653,2020-05-29,14,금천구,19.36
2654,2020-05-29,14,도봉구,14.0
2655,2020-05-29,14,동작구,22.48
2656,2020-05-29,14,양천구,30.13
2657,2020-05-29,14,영등포구,22.72
2658,2020-05-29,14,은평구,20.45
2659,2020-05-29,15,구로구,29.02
2660,2020-05-29,15,금천구,21.81
2661,2020-05-29,15,도봉구,15.78
2662,2020-05-29,15,동작구,24.52
2663,2020-05-29,15,영등포구,25.84
2664,2020-05-29,15,은평구,19.0
2665,2020-05-29,16,구로구,26.19
2666,2020-05-29,16,금천구,24.05
2667,2020-05-29,16,동작구,5.85
2668,2020-05-29,16,양천구,31.6
2669,2020-05-29,16,영등포구,21.87
2670,2020-05-29,16,은평구,18.2
2671,2020-05-29,17,구로구,27.95
2672,2020-05-29,17,금천구,22.71
2673,2020-05-29,17,동작구,26.13
2674,2020-05-29,17,영등포구,28.8
2675,2020-05-29,17,은평구,25.43
2676,2020-05-29,18,구로구,31.18
2677,2020-05-29,18,금천구,25.61
2678,2020-05-29,18,도봉구,19.62
2679,2020-05-29,18,동작구,25.27
2680,2020-05-29,18,양천구,27.11
2681,2020-05-29,18,영등포구,30.42
2682,2020-05-29,18,은평구,20.63
2683,2020-05-29,19,구로구,33.39
2684,2020-05-29,19,금천구,30.34
2685,2020-05-29,19,도봉구,32.36
2686,2020-05-29,19,동작구,31.03
2687,2020-05-29,19,양천구,22.53
2688,2020-05-29,19,영등포구,30.46
2689,2020-05-29,19,은평구,22.89
2690,2020-05-29,20,구로구,30.14
2691,2020-05-29,20,금천구,25.17
2692,2020-05-29,20,도봉구,30.79
2693,2020-05-29,20,동작구,27.06
2694,2020-05-29,20,양천구,27.95
2695,2020-05-29,20,영등포구,29.54
2696,2020-05-29,20,은평구,23.04
2697,2020-05-29,21,구로구,27.5
2698,2020-05-29,21,금천구,23.59
2699,2020-05-29,21,도봉구,25.25
2700,2020-05-29,21,동작구,22.24
2701,2020-05-29,21,양천구,29.79
2702,2020-05-29,21,영등포구,32.93
2703,2020-05-29,21,은평구,22.96
2704,2020-05-29,22,구로구,27.17
2705,2020-05-29,22,금천구,21.25
2706,2020-05-29,22,도봉구,19.54
2707,2020-05-29,22,동작구,30.47
2708,2020-05-29,22,양천구,37.53
2709,2020-05-29,22,영등포구,26.64
2710,2020-05-29,22,은평구,27.37
2711,2020-05-29,23,구로구,29.48
2712,2020-05-29,23,금천구,20.82
2713,2020-05-29,23,동작구,29.32
2714,2020-05-29,23,영등포구,25.59
2715,2020-05-29,23,은평구,23.21
2716,2020-05-30,0,구로구,23.91
2717,2020-05-30,0,금천구,17.93
2718,2020-05-30,0,동작구,23.93
2719,2020-05-30,0,영등포구,24.79
2720,2020-05-30,0,은평구,21.05
2721,2020-05-30,1,구로구,20.87
2722,2020-05-30,1,금천구,16.99
2723,2020-05-30,1,동작구,23.35
2724,2020-05-30,1,영등포구,22.36
2725,2020-05-30,1,은평구,15.55
2726,2020-05-30,2,영등포구,21.78
2727,2020-05-30,3,영등포구,12.15
2728,2020-05-30,9,동작구,29.35
2729,2020-05-30,9,영등포구,18.77
2730,2020-05-30,10,구로구,26.55
2731,2020-05-30,10,동작구,29.59
2732,2020-05-30,10,영등포구,28.17
2733,2020-05-30,11,구로구,33.66
2734,2020-05-30,11,금천구,16.96
2735,2020-05-30,11,동작구,35.78
2736,2020-05-30,11,양천구,35.55
2737,2020-05-30,11,영등포구,27.75
2738,2020-05-30,11,은평구,21.8
2739,2020-05-30,12,구로구,33.01
2740,2020-05-30,12,금천구,28.74
2741,2020-05-30,12,도봉구,21.73
2742,2020-05-30,12,동작구,31.26
2743,2020-05-30,12,양천구,25.83
2744,2020-05-30,12,영등포구,28.58
2745,2020-05-30,12,은평구,24.29
2746,2020-05-30,13,구로구,31.8
2747,2020-05-30,13,금천구,18.99
2748,2020-05-30,13,도봉구,27.9
2749,2020-05-30,13,동작구,31.73
2750,2020-05-30,13,양천구,27.27
2751,2020-05-30,13,영등포구,26.61
2752,2020-05-30,13,은평구,28.73
2753,2020-05-30,14,구로구,29.35
2754,2020-05-30,14,금천구,23.99
2755,2020-05-30,14,도봉구,25.82
2756,2020-05-30,14,동작구,27.96
2757,2020-05-30,14,영등포구,23.85
2758,2020-05-30,14,은평구,30.14
2759,2020-05-30,15,구로구,32.36
2760,2020-05-30,15,금천구,19.77
2761,2020-05-30,15,도봉구,19.69
2762,2020-05-30,15,동작구,26.96
2763,2020-05-30,15,양천구,40.38
2764,2020-05-30,15,영등포구,28.63
2765,2020-05-30,15,은평구,29.27
2766,2020-05-30,16,구로구,32.96
2767,2020-05-30,16,금천구,19.78
2768,2020-05-30,16,도봉구,19.01
2769,2020-05-30,16,동작구,26.21
2770,2020-05-30,16,양천구,26.37
2771,2020-05-30,16,영등포구,22.48
2772,2020-05-30,16,은평구,24.89
2773,2020-05-30,17,구로구,30.62
2774,2020-05-30,17,금천구,22.1
2775,2020-05-30,17,도봉구,21.14
2776,2020-05-30,17,동작구,27.78
2777,2020-05-30,17,양천구,46.96
2778,2020-05-30,17,영등포구,27.45
2779,2020-05-30,17,은평구,27.45
2780,2020-05-30,18,구로구,34.89
2781,2020-05-30,18,금천구,21.17
2782,2020-05-30,18,도봉구,28.33
2783,2020-05-30,18,동작구,36.96
2784,2020-05-30,18,양천구,27.43
2785,2020-05-30,18,영등포구,33.63
2786,2020-05-30,18,은평구,26.73
2787,2020-05-30,19,구로구,36.04
2788,2020-05-30,19,금천구,20.13
2789,2020-05-30,19,도봉구,27.55
2790,2020-05-30,19,동작구,37.41
2791,2020-05-30,19,양천구,25.62
2792,2020-05-30,19,영등포구,32.16
2793,2020-05-30,19,은평구,25.79
2794,2020-05-30,20,구로구,33.54
2795,2020-05-30,20,금천구,22.15
2796,2020-05-30,20,도봉구,20.68
2797,2020-05-30,20,동작구,31.29
2798,2020-05-30,20,양천구,35.19
2799,2020-05-30,20,영등포구,24.4
